event_id,bin_id,mc_energy_GeV,n_doms_ic,has_dm_hit,lf_ang_err,piv_lf_ang_err,mpe_std_ang_err,mpe_piv_ang_err,mpe_piv2_ang_err,spe_std_ang_err,spe_piv_ang_err,ll_mc,ll_lf,ll_plf,ll_mpe_std,ll_mpe_piv,ll_mpe_piv2,ll_spe_std,ll_spe_piv,dp_lf_m,dp_mpe_m
3375,3,9576.739170445833,46,1,71.5198033553105,78.51321144939257,73.57952904706468,37.95205680477561,37.95205680477561,41.76588233331394,41.73849480296244,,,-6.019094101801787,,-9.837998053802234,-9.837998053802234,,-60.38644394509879,21.631677382452605,158.2608935461138
3376,3,7486.7176657792115,243,1,2.3232924775630237,0.33967621502655454,0.05993302620682326,0.05955215744621697,0.05955215744621697,0.49947965988394116,0.4982991624762153,,,-6.019094101801787,-6.2657024210855345,-6.266192266695239,-6.266192266695239,-6.37566298717577,-6.376579679234834,31.572944991683556,1.2532302664086459
3377,3,7310.393963801526,57,1,2.644788136021184,2.2871550587212206,0.4763253461604126,0.47649401910334765,0.47649401910334765,0.45442341171426365,0.4515741559993896,,-29.23489962186212,-6.019094101801787,-6.157955796067809,-6.157349875442212,-6.157349875442212,-6.18176756572714,-6.183922403538882,6.510632190514231,2.499306025873212
3378,3,13620.014640791247,303,1,5.058931191909959,0.9760721738509127,0.11604142693693204,0.11497214338201099,0.11497214338201099,0.8626080360579841,0.862479650676739,,,-6.019094101801787,-6.3350466461633745,-6.33527073846829,-6.33527073846829,-6.371091986595581,-6.371450050562427,34.81778170923759,0.16510476048049583
3379,3,16173.523270024867,25,1,63.109640898395384,72.39839994497285,75.59992279138001,86.46630563624993,86.46630563624993,44.159682712125,41.87998902433458,,,-6.019094101801787,,-6.7212720055651864,-6.7212720055651864,,-10.945872354765607,22.957043419661336,69.64200324622549
3380,3,6378.503731605306,387,1,4.01285543996929,0.2910612468178803,0.3973158259370247,0.6415973527785537,0.6415973527785537,0.7455061304888795,0.7465195904164645,,,-6.019094101801787,-6.234447820300841,-6.273253093015118,-6.273253093015118,-6.0898257731152245,-6.089863437746379,38.603520436346415,2.379949137423875
3381,3,7632.414345850701,36,1,66.57091103321315,65.18780703324559,49.821317389450435,18.95682411776105,18.95682411776105,28.507468981263504,72.75588914784959,,,-6.019094101801787,,-354.9881462076848,-354.9881462076848,,-811.4183433613216,24.82277231828301,898.4859517402782
3382,3,6383.935915065699,138,1,3.641295444808732,1.8248385636088893,0.149127831675617,0.14970916493675454,0.14970916493675454,0.23847382427619676,0.2402409136885908,,,-6.019094101801787,-6.350752259086099,-6.350621975466428,-6.350621975466428,-6.59606593691945,-6.59643734835165,29.93596424864693,0.8280228267934486
3383,3,16053.862688248084,68,1,24.138427831595674,16.384902870298916,1.3026402043759242,1.2962261024978714,1.2962261024978714,3.3479836138062726,3.3445732951344915,,,-6.019094101801787,-6.0228003508070636,-6.023002283778602,-6.023002283778602,-6.0986740318649195,-6.098271923153127,91.56362270885253,4.432753075162181
3384,3,6705.802112872103,392,1,71.63242564507361,5.326066947287995,30.764972953348384,2.796434104521593,2.796434104521593,34.492748721073475,6.668946856427994,,,-6.019094101801787,,-6.043292021339379,-6.043292021339379,,-6.077382854469762,52.98751832862604,723.0968002972958
3385,3,10094.302972360363,141,1,1.3247561361553848,1.1072447995074832,0.3026984137446571,0.3021900824048249,0.3021900824048249,0.9021681512180383,0.9002461387963272,,-33.83041249558648,-6.019094101801787,-6.143622061685842,-6.14367925592041,-6.14367925592041,-6.117136575277948,-6.116106196238513,9.008743846343384,3.292002887877829
3386,3,9788.802581614582,269,1,1.8475041225968405,0.3504577182939841,0.15405324334083578,0.1537067337460535,0.1537067337460535,0.41652955361179006,0.4169692327883397,,,-6.019094101801787,-6.30720847517955,-6.307525015524952,-6.307525015524952,-6.212047772102602,-6.210607056336095,28.141828248868215,0.7314132580868525
3387,3,13690.991895697101,153,1,0.6219458200773996,0.4844017262410789,0.09336335901115664,0.09387894224194958,0.09387894224194958,0.061700132703591135,0.06002045113887666,,-28.176312360935732,-6.019094101801787,-6.2171074290479496,-6.217095407792585,-6.217095407792585,-6.429490926566198,-6.43073837708382,3.248048869349118,2.67041197559697
3388,3,7322.339317292145,162,1,1.2836349016733437,0.41294469541494555,1.7314786466916507,0.5055659230876792,0.5055659230876792,0.0857876069489551,0.08588003678104668,,,-6.019094101801787,-11.732014735013989,-13.883010602517915,-13.883010602517915,-15.415698862442063,-15.413229404039598,18.3368376891926,9.541770644504371
3389,3,19762.313414395754,37,1,83.55808461159386,78.99222682690095,55.36907489536435,80.44156886477559,80.44156886477559,47.46553246390436,67.22526334846923,,,-6.019094101801787,,-67.78949655845594,-67.78949655845594,,-324.0873969296935,103.38908099394456,368.82283472412183
3390,3,12654.15249444383,325,1,6.171641764663892,1.77249394496638,0.063668797498854,0.06522994896360525,0.06522994896360525,0.6823659789920553,0.6838287915090593,,,-6.019094101801787,-6.322705975766883,-6.3223614336435014,-6.3223614336435014,-6.317234863445251,-6.316632528428009,47.09375283503938,0.34412658287742526
3391,3,8197.144850377545,199,1,1.6824877043331699,1.3628464049508515,0.06069331435651899,0.06046117113197166,0.06046117113197166,0.32511620091164256,0.3230624524895778,,-10.401246014638462,-6.019094101801787,-6.129055698803534,-6.128900407950836,-6.128900407950836,-6.319252972776283,-6.321329834272076,5.297524379180947,4.833439265803281
3392,3,7134.109902478228,208,1,4.388764712527581,2.197167631852058,0.21628784478672422,0.21589618962821028,0.21589618962821028,0.18164619623947695,0.18042817134004963,,,-6.019094101801787,-6.048178482108206,-6.048326181554125,-6.048326181554125,-6.103148376951189,-6.10389379180892,38.714904780283845,4.29788524557103
3393,3,15723.93425076056,135,1,0.1619085518269726,0.20071145883005384,0.13878529691242716,0.13866403871439956,0.13866403871439956,0.4894070087623114,0.48992351129648065,,-12.58541834037655,-6.019094101801787,-6.11211332731532,-6.112239128750207,-6.112239128750207,-6.155688029802625,-6.155549891181372,1.8608033512108701,3.8089938488897728
3394,3,8464.674062146707,141,1,8.65828583742929,4.847798257723917,1.12436764068735,0.14538628645415855,0.14538628645415855,1.1514432857615917,1.1514918712149367,,,-6.019094101801787,-6.2212091144618755,-6.313099037283363,-6.313099037283363,-6.229196880103182,-6.229814828208327,53.8158866881608,1.5854167164212079
3395,3,7133.244812063986,44,1,36.432623696942954,25.848857962731632,3.704642451918987,0.4753669495823468,0.4753669495823468,2.454042675917354,2.467905916498552,,,-6.019094101801787,,-6.112168380128784,-6.112168380128784,-6.136930033672801,-6.139727771575025,73.49040910444845,27.281168700865617
3396,3,8828.0378483084,121,1,3.562289118214172,0.3751468225747533,0.48433040112574344,0.8333246149706274,0.8333246149706274,1.012196941429067,1.013430563442743,,,-6.019094101801787,-6.038228631003995,-6.042967064122221,-6.042967064122221,-6.084093171419692,-6.0840664964336115,38.21441460901457,5.029931087698255
3397,3,7435.153611310862,94,1,6.795804823941104,1.2614493884740254,0.9606031860204292,0.34709421198785356,0.34709421198785356,1.673696903813784,1.6626760504413725,,,-6.019094101801787,-6.078964423452549,-6.150084489620629,-6.150084489620629,-6.314223916096558,-6.3158177648375355,52.563288144892056,4.643211299558486
3398,3,6313.493179663062,289,1,2.7221787907925696,0.6863833762221077,0.20669324951858897,0.2057739479179964,0.2057739479179964,0.2567675783674476,0.2562154512939016,,,-6.019094101801787,-6.2692760943814525,-6.268846392264076,-6.268846392264076,-6.384453951835176,-6.38312883254042,30.998955637585567,1.6996946136017035
3399,3,16198.781985366584,156,1,1.8622948115127969,1.3301986273666904,0.2633420831098366,0.2653081226243777,0.2653081226243777,1.1495048012831193,1.1497157533739129,,-16.81887652582286,-6.019094101801787,-6.0958320855696835,-6.095197455601048,-6.095197455601048,-6.45809014473569,-6.456996832131025,11.147806435170772,3.445345531234697
3400,3,15517.888904156473,439,1,3.1763410663169718,0.6393346697824874,0.1033821187170658,0.10317498866444964,0.10317498866444964,0.7464773018671248,0.7461035293188308,,,-6.019094101801787,-6.36366499411654,-6.3639800596035965,-6.3639800596035965,-6.2992800617250495,-6.300666946518766,32.540284244337876,1.0186276360582602
3401,3,12394.31977274058,160,1,0.565048883682422,0.627086688324468,0.28637029990666946,0.2867246740193408,0.2867246740193408,0.5016431165870732,0.5026835060326664,,-22.55793991958747,-6.019094101801787,-6.127568140603799,-6.127312338743697,-6.127312338743697,-6.197214617307151,-6.196727196462243,2.2079294586688745,3.182280163969674
3402,3,12791.548745408818,149,1,20.19232700603707,24.889146230055122,0.1746482679392406,0.17608049039327342,0.17608049039327342,1.3455188340167041,1.3461025206815485,,,-6.019094101801787,-6.303611665428581,-6.303851314013995,-6.303851314013995,-6.04019248360536,-6.040500736422581,53.63123651782268,1.2837547109177603
3403,3,10353.765979478732,57,1,20.873033635387845,24.056961316188534,1.7925949762983238,56.68580242014058,56.68580242014058,3.6039739753788087,3.6096727070449077,,,-6.019094101801787,-6.145569440572049,-44.53479762613739,-44.53479762613739,-6.10838016154791,-6.1092102865278655,83.490168914332,3.299365251210086
3404,3,6333.752452440095,274,1,4.575288809061752,2.4089243746373437,0.031585757202930234,0.03215774588902097,0.03215774588902097,0.5069132221760431,0.5023550228398339,,,-6.019094101801787,-6.340050589146388,-6.340026669656182,-6.340026669656182,-6.760451955078018,-6.771169545284378,22.46143886182746,0.512227672884249
3405,3,13717.948843485394,55,1,88.11016662884349,66.61382347463515,75.19450101490753,74.13707991693414,74.13707991693414,62.02104178587844,62.00432805545653,,,-6.019094101801787,,-6.036891574450127,-6.036891574450127,,-37.30777225900065,86.45879899295753,219.8204948320006
3406,3,6849.599581737767,260,1,1.8395573912932381,0.21540432333454487,0.217529582078974,0.217867534856936,0.217867534856936,0.34339350137358227,0.3433906015105728,,,-6.019094101801787,-6.298959872019128,-6.298988519797956,-6.298988519797956,-6.500214084904238,-6.499632468841492,27.584814318693898,1.2809048092550241
3407,3,17006.734920656898,162,1,1.6936408480616998,0.4027034565952402,0.3623142622787743,0.3644977944070802,0.3644977944070802,0.29102003222068834,0.2946261064838285,,,-6.019094101801787,-6.1995608180188455,-6.199198366282703,-6.199198366282703,-6.638386743126869,-6.634518961929061,19.087935027432444,3.471397209315451
3408,3,17528.871425167523,604,1,1.2992747599533374,0.36846152792597586,0.24451971081830914,0.2450601758997521,0.2450601758997521,0.6082683164498022,0.6088648064537562,,,-6.019094101801787,-6.216943941458968,-6.216794460445865,-6.216794460445865,-8.294033224531963,-8.294246863999543,16.55263177054406,1.6341667647914815
3409,3,6988.948245454515,44,1,42.73120107584726,40.958085663559274,0.9651109453845578,16.954540841118135,16.954540841118135,1.1547769369699796,28.787509515940897,,,-6.019094101801787,-6.175992933593772,-10.15879951524589,-10.15879951524589,-6.277420060392318,-6.943202774319037,100.239951510868,3.562653460148569
3410,3,13078.502770824494,417,1,4.18992815639296,1.3434479397027077,0.1634924932635338,0.16258839611680015,0.16258839611680015,0.8111449802730967,0.8086187668717357,,,-6.019094101801787,-6.306147250254935,-6.306631275992893,-6.306631275992893,-6.198868531266671,-6.198524525602508,43.67632268707536,0.7961020347663483
3411,3,9227.206627042477,39,1,47.07301077149459,56.97504020873302,28.66789176920627,67.81136560217553,67.81136560217553,4.533851022201147,52.93106105600522,,,-6.019094101801787,,-36.25233100831354,-36.25233100831354,-6.029885525152317,-109.07396281724208,80.73059919557294,131.0427534404632
3412,3,19611.229682944268,297,1,10.212276824085746,5.738104644738856,0.7775888674016963,0.3412886222898261,0.3412886222898261,1.8088091847004195,1.8102014342634882,,,-6.019094101801787,-6.13664273672993,-6.140487022553255,-6.140487022553255,-6.178587287422406,-6.177446565373159,35.21668927989022,4.068809852896446
3413,3,10981.08784216778,37,1,88.83220157358612,82.14039728858036,69.27154146362052,64.44343445911949,64.44343445911949,77.33447739866118,39.083323964095115,,,-6.019094101801787,,-6.610084414379997,-6.610084414379997,,-11.197121767064912,22.094179549899014,53.07036952646298
3414,3,8735.857771962017,225,1,12.310647241671152,7.1016768649872075,,0.14436283196384983,,1.8024255406082639,1.7996044638076099,,,-6.019094101801787,,-6.342196027127027,,-6.32529871917638,-6.3236684736026145,43.39487697145881,
3415,3,18678.125876182046,51,1,64.94773694129437,73.57271265412521,62.27900372727423,,62.26862291834104,89.15673186460232,76.4237577608297,,,-6.019094101801787,,,-9.50975909948951,,-528.3718098506479,156.55978600405192,105.31089530209776
3416,3,6645.218620737113,340,1,5.254545952712464,1.7858699909934816,0.4243619285975995,0.4239902052112385,0.4239902052112385,0.4274458141799312,0.4284281825154649,,,-6.019094101801787,-6.184664020214077,-6.184693264998251,-6.184693264998251,-6.474278468386423,-6.472225259986804,38.962103032256,2.3718270361452594
3417,3,24507.384217811967,112,1,3.8991457280903563,0.5221500766611039,9.667226611179114,1.6584196280910566,1.6584196280910566,3.0859065352880557,3.0799575012102043,,,-6.019094101801787,-6.0815166804160325,-6.053436000787122,-6.053436000787122,,-6.066787131911357,18.439523587586894,6.248476149666402
3418,3,16404.01083225429,552,1,8.07373033293596,0.6464458559000654,0.1799392123811268,0.18002512578251953,0.18002512578251953,2.011800391798977,2.013037702509665,,,-6.019094101801787,-6.125594482584636,-6.125502806580351,-6.125502806580351,,-6.8421419602530245,64.23820172572809,2.0047077926894277
3419,3,11128.886724926291,43,1,39.548862363602815,57.33699033006678,3.0691473874274036,75.05731086766792,75.05731086766792,4.590996675600317,69.72227698259353,,,-6.019094101801787,-6.066667755952793,-597.1081474467504,-597.1081474467504,-6.048447832312368,-101.64445824650056,99.62260600310144,5.231545602887552
3420,3,20046.75914799852,496,1,1.6268817051968896,0.9030096300304086,0.4598967044847863,0.45966678147932893,0.45966678147932893,0.13737075026749482,0.1375047101574368,,,-6.019094101801787,-6.17208372228552,-6.171948078434235,-6.171948078434235,-6.529375208771212,-6.528529403112815,16.04618801143771,3.206937533562689
3421,3,8830.866650959362,55,1,15.963039944808216,10.696039518598997,1.7176531975174092,0.7976768365854321,0.7976768365854321,1.968873459161581,1.970448036401275,,,-6.019094101801787,-6.023496046085568,-6.03297497450571,-6.03297497450571,-6.020381888044331,-6.020369805807794,53.785192540047674,5.36577465837992
3422,3,12130.481157497903,245,1,3.470928092776091,0.4567816765997866,0.16919699207843042,0.16870853369725552,0.16870853369725552,0.3590537919875652,0.3596445909202156,,,-6.019094101801787,-6.236961338609425,-6.237327430154666,-6.237327430154666,-6.524047188460548,-6.526183544439428,34.79547807556414,1.835010810354507
3423,3,8589.076812842799,135,1,5.53283011345536,1.164882253567819,0.4871250480905813,0.48627960125912134,0.48627960125912134,0.4271958022841489,0.4258335124178291,,,-6.019094101801787,-6.258930799651007,-6.259834775682903,-6.259834775682903,-6.1944855905095615,-6.193590798124557,61.50977849547788,2.413023896999302
3424,3,14528.438639334363,178,1,6.756551279280087,2.909388488788147,2.5473886463231556,2.546569917947992,2.546569917947992,0.8528400904219973,0.8493418459133149,,,-6.019094101801787,-6.1030748811695545,-6.102946055147048,-6.102946055147048,-6.232020526211993,-6.23312020447713,34.04937113900222,3.523689626535708
3425,3,7596.3981028596645,119,1,1.018916790188683,0.7654192296574804,0.4837606272366396,1.0678718158752403,1.0678718158752403,0.9237091214311829,0.9231578333832021,,,-6.019094101801787,-6.022723519105146,-6.02260541132849,-6.02260541132849,-6.327899260365475,-6.328888917022509,18.072463987768195,4.3343030691503435
3426,3,6726.540024617427,454,1,1.0239978649341912,0.8996163142058375,0.28155920850629024,0.2814171627970972,0.2814171627970972,0.4741788547172412,0.46976346860577467,,-11.548751264502629,-6.019094101801787,-6.173280573594534,-6.17333039080981,-6.17333039080981,-6.347257669642622,-6.348832061550445,4.554338811430011,2.8272290646264824
3427,3,20253.94054839966,41,1,88.84256519248513,56.33202853946901,56.8051035541811,56.25392701137304,56.25392701137304,48.64682027401904,48.34410402086273,,,-6.019094101801787,,-22.897152778632943,-22.897152778632943,,-64.977604500342,75.23380550768427,219.22305616415235
3428,3,8312.181402351303,106,1,8.419575864779155,5.424135032645676,0.26018062728528996,0.25916547712110993,0.25916547712110993,0.33622059801639004,0.33498313707960076,,,-6.019094101801787,-6.21439204065518,-6.214864309885295,-6.214864309885295,-6.36473396021792,-6.368420314442304,48.42664049583066,2.075621957303086
3429,3,21628.691114841917,35,1,74.07052702334266,88.65105562363519,49.04946810700568,71.69808634782896,77.71592788098513,63.763630631694284,87.69079247027352,,,-6.019094101801787,,-6.12451186419684,-6.038750178705519,,-7.043702847636588,40.92454729559902,72.26460542657752
3430,3,9618.998896719373,424,1,2.472564301159335,0.6562291749096826,0.04953987058865262,0.04956544797101585,0.04956544797101585,1.1862230898587967,1.1846115421194658,,,-6.019094101801787,-6.303955978481563,-6.303875999226551,-6.303875999226551,-6.119122320422002,-6.1190095423203905,29.63670357809821,0.43349455491351646
3431,3,10199.828008076005,198,1,1.0986094775548416,0.3750024604911438,0.2427344768891547,0.24302549287091263,0.24302549287091263,0.5571960411277928,0.556249966469954,,-38.044265457220696,-6.019094101801787,-6.085184699256927,-6.085001934455408,-6.085001934455408,-6.607662919220111,-6.609915343151885,11.987764798422177,3.9116135599492723
3432,3,17526.622186129145,253,1,4.450276564898649,1.910239827397972,0.429915882828859,0.4277998166758674,0.4277998166758674,0.9885642514067311,0.9849172715101231,,,-6.019094101801787,-6.2435782885559385,-6.244181230777313,-6.244181230777313,-6.374824760009098,-6.376532931347468,30.515414375469344,1.5408381470635835
3433,3,24684.418367826147,299,1,0.4276148156840599,0.2306789722454553,0.14160995382680483,0.1417229849476907,0.1417229849476907,0.09593012785121008,0.09451396473891563,,-30.81680120422878,-6.019094101801787,-6.235778838542113,-6.235690785675659,-6.235690785675659,-7.441968005118764,-7.441649032444169,10.355359314211903,1.5958122962006356
3434,3,14674.937089706653,339,1,2.571156161759475,0.9273191349585796,0.5894230625511466,0.5933212971252387,0.5933212971252387,0.6200193857301278,0.6187773773890661,,,-6.019094101801787,-6.294063706598778,-6.293590029492209,-6.293590029492209,-6.493822758962796,-6.493024994559487,34.11152667148435,1.4084935045717317
3435,3,14554.742257821898,33,1,72.2877170086112,80.48113939426949,,86.63902629825427,,64.99997649877257,64.64885735471651,,,-6.019094101801787,,-7.206200593513018,,,-8.545210051980321,20.635059684155518,
3436,3,16669.613083156968,346,1,12.595518873495115,4.973417964775624,0.7346587190694195,0.7357250140065026,0.7357250140065026,1.9159497815648787,1.9133244905037212,,,-6.019094101801787,-6.134383944218444,-6.134090052838841,-6.134090052838841,-7.278589662662345,-7.281076885325007,64.76970229517634,4.5364063684414955
3437,3,12391.35210617999,42,1,85.16253936909666,67.09544340779983,69.3674685458136,87.68494103149756,87.68494103149756,74.23668001877981,43.99645706465415,,,-6.019094101801787,,-9.153492269243362,-9.153492269243362,,-65.57765975854309,60.16152116918087,155.2543890631086
3438,3,16880.918637621093,623,1,4.696636462323028,2.6130253786069417,0.28339690301923,0.28306123490795965,0.28306123490795965,1.1183659560237214,1.1169450152252625,,,-6.019094101801787,-6.271768075183699,-6.271712009730389,-6.271712009730389,,-6.199629728250584,47.004211220718396,0.8203589931303832
3439,3,12745.263232797024,175,1,4.3310602860683485,2.213343771456585,0.441078191258386,0.43675255981121125,0.43675255981121125,0.9129649047822068,0.9153643906603885,,,-6.019094101801787,-6.121228014220505,-6.121238714524305,-6.121238714524305,-6.244817885534731,-6.243004100191011,22.657714353629984,6.137843254041365
3440,3,19247.49674611895,528,1,29.231272626485367,8.718312952072928,0.06066682057084223,0.06138801130706995,0.06138801130706995,2.1532474184130295,2.1508274201449717,,,-6.019094101801787,-6.26729379988579,-6.267259900919086,-6.267259900919086,,-6.76610503222225,76.71169669042777,0.016247282000766094
3441,3,14068.609731954904,23,1,77.81366729521211,89.67480825614152,87.70732490944378,48.162422054478824,48.162422054478824,84.4680898917743,84.39132344321763,,,-6.019094101801787,,-6.271674295200216,-6.271674295200216,,-6.040712768903035,34.64692695426421,27.23061542711443
3442,3,8740.52681031433,172,1,5.925210527338311,2.207510247331527,0.3190413857159418,0.31915545483615126,0.31915545483615126,0.2970353243061914,0.2988032025286457,,,-6.019094101801787,-6.250944269402994,-6.250776212740276,-6.250776212740276,-6.377369875685414,-6.376789558311162,36.521940026565375,1.4886543843344717
3443,3,21535.6578294484,208,1,45.04688525233455,8.307020602003647,,3.2070478051876314,,1.8095780404510784,1.8166373341378874,,,-6.019094101801787,,-20.274256310101006,,,-6.49602903413486,118.17157078726143,
3444,3,13594.643148003597,211,1,13.575488525279582,10.03278479760171,0.32559522000093805,0.32447414941033353,0.32447414941033353,1.5138656560523323,1.514888145006941,,,-6.019094101801787,-6.255095843566469,-6.255573768694411,-6.255573768694411,-6.1710720904237375,-6.169940126711445,49.80773819298532,1.704630588727583
3445,3,22843.71993861292,52,1,42.20394591825904,57.88026466993086,3.2863238385261524,85.03636252223401,85.03636252223401,48.423050841087445,46.44271266170553,,,-6.019094101801787,-6.019656642480372,-71.87531185292292,-71.87531185292292,,-179.25883243024646,87.65205426051817,5.718772351529531
3446,3,9684.384237688631,433,1,2.3179760628590986,0.23819045838479516,0.17545606522335222,0.17556204719099502,0.17556204719099502,0.9485304966972075,0.944494114376946,,,-6.019094101801787,-6.2816359517075195,-6.281544990076583,-6.281544990076583,-6.72682152038377,-6.730527046610079,25.267359523266236,1.8104357775956614
3447,3,24289.566371056357,17,1,45.25403491449983,70.60714995797458,63.73214218176819,20.842658098108963,20.842658098108963,58.27596797017561,47.63157981134482,,,-6.019094101801787,,-6.053964039853136,-6.053964039853136,,-104.41502018847055,58.77272769990648,102.48224422306124
3448,3,10838.124375671428,471,1,2.5729026367008636,1.0263036780106267,0.14026816141593235,0.29795519986941665,0.29795519986941665,0.2030872435462928,0.20092852018056748,,,-6.019094101801787,-6.286170517453135,-6.255136760866317,-6.255136760866317,-6.560311665793615,-6.559698751445202,17.066445716035137,0.7667241425976382
3449,3,13765.428210116379,109,1,4.170580595690166,1.6732304185664177,1.1988519608957628,1.1974303158116346,1.1974303158116346,1.5777980499392168,1.5716514246346813,,,-6.019094101801787,-6.081461170550971,-6.081223022426947,-6.081223022426947,-6.794425043780938,-6.798582396185884,25.21707424965574,6.05181469489914
3450,3,9086.740853519797,336,1,2.704894704812117,0.2608333496624798,0.19320066768692298,0.19316781254186138,0.19316781254186138,0.48603685808099256,0.48931770245507145,,,-6.019094101801787,-6.329755183483053,-6.329753018381821,-6.329753018381821,-6.543760381100457,-6.5421160277031,31.10090234911966,1.2835179968605597
3451,3,17599.999523515125,286,1,2.008510999093881,1.775337539271372,0.2886346995385845,0.2880425727611244,0.2880425727611244,0.8002368244958867,0.8018989494439657,,,-6.019094101801787,-6.1056254436364075,-6.1058258896029605,-6.1058258896029605,-7.936692879429064,-7.93764948201083,16.177678468780623,4.997821534278181
3452,3,12336.059567672679,432,1,2.4195797110055026,0.523255533634836,0.1662272219441517,0.16602577756749484,0.16602577756749484,0.15612890743472427,0.1575665774442496,,,-6.019094101801787,-6.319584813038245,-6.319648026791525,-6.319648026791525,-7.12263507044856,-7.123528105844141,27.285519946715507,0.9628275386332019
3453,3,16813.763574243945,167,1,2.087569994339617,1.2936074648471914,0.38969741262881274,0.3898377099791946,0.3898377099791946,0.17676380819251025,0.17394178436533184,,-29.560207347549166,-6.019094101801787,-6.128775959723279,-6.128878808567993,-6.128878808567993,-6.4734106142576495,-6.472121093646398,11.184479465810336,3.17145854071693
3454,3,8240.753020690667,277,1,2.681926050316741,0.35988435152940645,0.21968807818861924,0.21977608146669045,0.21977608146669045,0.17490060217153588,0.3637249140008519,,,-6.019094101801787,-6.348004797336099,-6.347897917347043,-6.347897917347043,-6.319156689461816,-6.22796980482041,36.90805358278904,0.5829312732773803
3455,3,8538.331524277219,104,1,5.515757944124779,2.00761378136601,0.694412629752753,0.693382118842312,0.693382118842312,2.6872241972759916,2.689241614988248,,,-6.019094101801787,-6.159704855492997,-6.159775743063307,-6.159775743063307,-6.062461561573105,-6.062573227012947,38.611395579328224,2.700967591886824
3456,3,12555.282835163334,487,1,1.1544367228315953,1.584755909480828,0.2854314672986221,0.28529678263165126,0.28529678263165126,0.6309777958116782,0.6309103923692783,,,-6.019094101801787,-6.17250771167982,-6.172609379970015,-6.172609379970015,-6.213774792422392,-6.21338419123674,15.508235031376586,2.432465379311617
3457,3,6482.337665515059,19,1,53.7256711903314,65.92583794847944,18.629225154615085,16.990593831579382,16.990593831579382,17.95995240252006,46.89098013901158,,,-6.019094101801787,-6.066129128720203,-6.0463854214066695,-6.0463854214066695,-6.046526342549703,-20.188099504721777,28.114514596992414,11.647673853497452
3458,3,17200.93341264446,331,1,1.0115964897981091,0.038532435973292534,0.057545161536713074,0.05756076928028876,0.05756076928028876,0.2064810249133291,0.20661873274160472,,,-6.019094101801787,-6.328869384688549,-6.328612826194752,-6.328612826194752,-6.483629939294477,-6.484639273044183,16.0095849164758,0.5117018481072214
3459,3,8974.863234781307,25,1,78.38928137863756,79.81327051396586,77.72514223665422,86.63753016754158,86.63753016754158,72.18394893087056,53.78624883584641,,,-6.019094101801787,,-6.113557397062294,-6.113557397062294,,-1322.612493345924,52.95866777856523,138.31820135873818
3460,3,16183.802343064994,546,1,4.536771350976225,1.230232411785531,0.42145435924109387,0.34856569723828396,0.34856569723828396,2.300115463654893,2.2993598068326917,,,-6.019094101801787,-6.145931119862857,-6.1006537624959085,-6.1006537624959085,,-6.182970412760978,40.33273848088945,2.9959076355704535
3461,3,19507.740966512778,65,1,37.624237043223594,30.601910573094347,5.007481304037926,1.711072890934503,1.711072890934503,5.09841885110054,13.209491761119548,,,-6.019094101801787,-6.033306208924675,-6.098438290657273,-6.098438290657273,,-6.278079574203098,80.62873984842089,4.191837675924769
3462,3,15178.399883686545,356,1,4.825908205306159,1.2891804278055985,0.2795485651065483,0.28064146298080944,0.28064146298080944,1.0007957943241896,0.9978608313920829,,,-6.019094101801787,-6.322247748955715,-6.32177979269671,-6.32177979269671,-6.56908814794614,-6.5683755644828,53.04812651413798,1.2683427621453243
3463,3,8240.53827062037,36,1,24.68766465599011,26.20440925226726,1.248198642159289,1.3331319956756715,1.3331319956756715,3.074483747329024,5.135629817563751,,,-6.019094101801787,-6.081533228735359,-6.103912419315692,-6.103912419315692,-6.063644664536822,-6.041190360302732,78.94443860057972,8.90026671999755
3464,3,13988.48213122756,318,1,1.9370925586947099,0.7108708342822116,0.15396497035911394,0.15371751900550634,0.15371751900550634,0.41149720495588943,0.4117736471241913,,,-6.019094101801787,-6.227552213650142,-6.227841922698784,-6.227841922698784,-6.690735645967114,-6.689109835891744,18.022282950686304,1.494641939539329
3465,3,11597.035326751231,30,1,65.97703624197153,61.781573541748315,60.68793905243858,,51.69879632328109,1.6249993927906987,51.59082029478756,,,-6.019094101801787,,,-8.689605313599225,-6.031122237137758,-70.96367117905983,103.82221527156325,126.6971651156653
3466,3,21885.24062960761,492,1,1.1959223832419978,0.6765377875070528,0.5140372647920098,0.5131808990844515,0.5131808990844515,1.4752659604828544,1.471920813536725,,,-6.019094101801787,-6.195758336393164,-6.195794496454289,-6.195794496454289,-6.553894908870872,-6.555018942629304,31.2762006247911,3.530834139315754
3467,3,7792.8972681495925,172,1,0.9798547280206343,0.3820518919929518,0.019522985335848776,0.01957745244138233,0.01957745244138233,0.5693465238099595,0.5673437045849089,,-22.057496773850914,-6.019094101801787,-6.27285951583708,-6.273088921302192,-6.273088921302192,-6.117558570388328,-6.118362039756429,14.300597672769742,0.7349358433324077
3468,3,8432.479731759828,222,1,7.572924050628987,3.0013161304559914,0.3782550252684839,0.37772680531603364,0.37772680531603364,0.2603243463931212,0.25946664579599105,,,-6.019094101801787,-6.292331540648923,-6.292751422123407,-6.292751422123407,-6.697849666630118,-6.6977870100576995,44.275043821027616,0.6799261388158013
